lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
roda,235,185,NOUN,420,185,0.44047619047619047,True,0.6407362222671509,7.546057224273682,7.992351531982422
jueu,356,60,NOUN,416,60,0.14423076923076922,True,0.9627122282981873,6.1878180503845215,6.357186317443848
garantir,92,316,VERB,408,92,0.22549019607843138,True,0.806926965713501,7.421733856201172,9.23159408569336
habilitar,357,48,NOUN,405,48,0.11851851851851852,True,0.8582466244697571,6.980495452880859,7.3759894371032715
acusar,70,334,VERB,404,70,0.17326732673267325,True,0.9224164485931396,6.753917217254639,7.240427017211914
trobada,298,105,NOUN,403,105,0.26054590570719605,True,0.8754908442497253,8.800013542175293,8.339845657348633
variant,355,43,NOUN,398,43,0.10804020100502512,True,0.7685163021087646,7.737801551818848,8.292594909667969
advocat,348,37,NOUN,385,37,0.09610389610389611,True,0.9098689556121826,8.033645629882812,8.410183906555176
practicar,33,351,VERB,384,33,0.0859375,True,0.9467087388038635,7.100622653961182,8.20970344543457
triar,43,339,VERB,382,43,0.112565445026178,True,0.896299421787262,6.736805438995361,7.629044532775879
detenir,38,343,VERB,381,38,0.09973753280839895,True,0.9251125454902649,7.548494338989258,8.076165199279785
barrejar,189,187,NOUN,376,187,0.4973404255319149,True,0.9283345341682434,7.489706516265869,7.36916446685791
manifestar,65,308,VERB,373,65,0.1742627345844504,True,0.8228100538253784,7.191285133361816,7.892765045166016
debat,317,51,NOUN,368,51,0.13858695652173914,True,0.8956801891326904,7.324138164520264,7.675177574157715
fitxa,69,291,VERB,360,69,0.19166666666666668,True,0.6966943740844727,8.744974136352539,7.099096775054932
titular,309,50,NOUN,359,50,0.1392757660167131,True,0.62005615234375,8.257120132446289,9.170587539672852
convidar,107,246,VERB,353,107,0.3031161473087819,True,0.9447597861289978,8.888031005859375,9.167391777038574
fou,313,31,NOUN,344,31,0.09011627906976744,True,0.9497457146644592,10.1331148147583,10.139423370361328
cant,296,31,NOUN,327,31,0.09480122324159021,True,0.9722315073013306,7.749135494232178,6.8112711906433105
preguntar,135,188,VERB,323,135,0.4179566563467492,True,0.7980434894561768,9.077773094177246,8.680990219116211
altar,264,52,NOUN,316,52,0.16455696202531644,True,0.9867641925811768,6.3819499015808105,5.92527961730957
doctor,275,40,NOUN,315,40,0.12698412698412698,True,0.6809902191162109,8.448809623718262,8.998186111450195
presoner,247,66,NOUN,313,66,0.2108626198083067,True,0.8795403242111206,6.7910003662109375,8.538887977600098
perruqueria,185,125,NOUN,310,125,0.4032258064516129,True,0.9770808219909668,4.954209327697754,4.220313549041748
indi,255,48,NOUN,303,48,0.15841584158415842,True,0.947581946849823,6.622243404388428,6.118247985839844
descoberta,42,255,VERB,297,42,0.1414141414141414,True,0.8329262733459473,7.2927937507629395,7.734769344329834
corba,252,34,NOUN,286,34,0.11888111888111888,True,0.9293315410614014,6.948133945465088,6.545831203460693
coure,157,119,NOUN,276,119,0.4311594202898551,True,0.9721348881721497,6.411300182342529,8.120035171508789
pesar,159,117,NOUN,276,117,0.42391304347826086,True,0.6286197900772095,10.918573379516602,9.9926176071167
votar,55,211,VERB,266,55,0.20676691729323307,True,0.9212445020675659,7.875340938568115,8.038718223571777
portada,209,49,NOUN,258,49,0.18992248062015504,True,0.8837873935699463,8.511895179748535,8.86011028289795
emir,164,86,NOUN,250,86,0.344,True,0.9837484359741211,5.895054340362549,5.956484317779541
comunicat,58,186,VERB,244,58,0.23770491803278687,True,0.8162168860435486,6.503726482391357,8.306718826293945
entregar,86,148,VERB,234,86,0.36752136752136755,True,0.8467984199523926,9.22685432434082,8.42363452911377
finançar,69,161,VERB,230,69,0.3,True,0.5281522274017334,6.2980055809021,7.302572727203369
ferit,116,94,NOUN,210,94,0.44761904761904764,True,0.9287928342819214,7.147220611572266,7.8620710372924805
cerca,173,36,NOUN,209,36,0.1722488038277512,True,0.8435161113739014,7.860945224761963,8.143803596496582
abat,173,31,NOUN,204,31,0.15196078431372548,True,0.9641426205635071,6.2704877853393555,6.844726085662842
adreçar,116,85,NOUN,201,85,0.4228855721393035,True,0.9048072099685669,7.181190490722656,8.14732837677002
jutjat,73,122,VERB,195,73,0.37435897435897436,True,0.9411724805831909,7.145752429962158,7.730436325073242
acer,153,42,NOUN,195,42,0.2153846153846154,True,0.9930247664451599,6.251537322998047,5.82499885559082
continu,37,156,VERB,193,37,0.19170984455958548,True,0.8080240488052368,7.837703227996826,9.69485092163086
tir,131,59,NOUN,190,59,0.3105263157894737,True,0.8571217656135559,8.30684757232666,8.782245635986328
morí,43,146,VERB,189,43,0.2275132275132275,True,0.9770752787590027,8.747098922729492,8.513689994812012
tirar,48,136,VERB,184,48,0.2608695652173913,True,0.8198865056037903,6.8124613761901855,7.4378581047058105
llicenciat,57,124,VERB,181,57,0.3149171270718232,True,0.9345476627349854,9.011234283447266,8.880420684814453
apartat,111,70,NOUN,181,70,0.3867403314917127,True,0.7927459478378296,8.291708946228027,7.091019153594971
cria,136,36,NOUN,172,36,0.20930232558139536,True,0.9212743043899536,7.678585529327393,8.399219512939453
passà,61,110,VERB,171,61,0.3567251461988304,True,0.9914221167564392,8.235568046569824,8.43394660949707
talla,133,36,NOUN,169,36,0.21301775147928995,True,0.8157886266708374,8.569133758544922,6.882060527801514
amir,121,33,NOUN,154,33,0.21428571428571427,True,0.9544841051101685,6.4016032218933105,7.299354076385498
inscriure,32,120,VERB,152,32,0.21052631578947367,True,0.6245920658111572,5.255568504333496,9.41769027709961
fallar,56,89,VERB,145,56,0.38620689655172413,True,0.8319084644317627,6.469693660736084,7.291393756866455
sobirà,60,83,VERB,143,60,0.4195804195804196,True,0.9517958760261536,7.209666728973389,7.5955305099487305
e,82,57,NOUN,139,57,0.41007194244604317,True,0.9201460480690002,10.8546142578125,10.74056339263916
apostar,70,68,NOUN,138,68,0.4927536231884058,True,0.9267700910568237,7.026928901672363,7.5887298583984375
visir,60,73,VERB,133,60,0.45112781954887216,True,0.9875603318214417,6.490716457366943,6.255919933319092
separat,76,55,NOUN,131,55,0.4198473282442748,True,0.8070621490478516,7.174857139587402,7.919429302215576
sospita,52,78,VERB,130,52,0.4,True,0.9241687059402466,8.142129898071289,8.903595924377441
vegeu,74,50,NOUN,124,50,0.4032258064516129,True,0.994055986404419,7.228141784667969,7.2093000411987305
queixa,59,42,NOUN,101,42,0.4158415841584158,True,0.902294933795929,6.956624984741211,7.621340274810791
màrtir,67,30,NOUN,97,30,0.30927835051546393,True,0.9749646186828613,6.896378517150879,6.398312568664551
tapar,61,35,NOUN,96,35,0.3645833333333333,True,0.8426451683044434,6.805076599121094,7.159824848175049
&amp,51,44,NOUN,95,44,0.4631578947368421,True,0.9618231058120728,10.066506385803223,8.64319896697998
con,63,30,NOUN,93,30,0.3225806451612903,True,0.6753612756729126,6.800479888916016,10.347938537597656
son,48,38,NOUN,86,38,0.4418604651162791,True,0.8327687382698059,8.974349021911621,9.326395034790039
tsar,50,36,NOUN,86,36,0.4186046511627907,True,0.982845664024353,6.900186061859131,7.21591854095459
supr,31,55,VERB,86,31,0.36046511627906974,True,0.9794558882713318,8.59232234954834,8.438867568969727
re,56,30,NOUN,86,30,0.3488372093023256,True,0.4907175302505493,10.036538124084473,9.455538749694824
far,48,34,NOUN,82,34,0.4146341463414634,True,0.8503293395042419,7.591435432434082,9.805511474609375
patí,45,36,NOUN,81,36,0.4444444444444444,True,0.5128582119941711,8.076669692993164,8.720050811767578
russa,45,33,NOUN,78,33,0.4230769230769231,True,0.9761511087417603,7.848893642425537,7.5161590576171875
alertar,33,45,VERB,78,33,0.4230769230769231,True,0.8842092156410217,6.696281433105469,8.13707447052002
radar,32,41,VERB,73,32,0.4383561643835616,True,0.9705201387405396,5.40967321395874,5.443922519683838
marxà,38,31,NOUN,69,31,0.4492753623188406,True,0.9816195368766785,9.051567077636719,8.711287498474121
caus,33,33,NOUN,66,33,0.5,True,0.8083672523498535,7.001235008239746,8.503959655761719
