lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
læse,158,766,VERB,924,158,0.170995670995671,True,0.9321711659431458,8.518975257873535,9.752869606018066
fred,717,197,NOUN,914,197,0.21553610503282275,True,0.7799692749977112,7.894074440002441,8.966825485229492
sejle,150,751,VERB,901,150,0.16648168701442842,True,0.9555039405822754,8.385101318359375,8.055606842041016
lyde,578,307,NOUN,885,307,0.34689265536723163,True,0.8264217972755432,6.93966817855835,10.162940979003906
udstyr,381,501,VERB,882,381,0.43197278911564624,True,0.8858140707015991,7.495534896850586,6.258233547210693
prøve,232,633,VERB,865,232,0.2682080924855491,True,0.9014861583709717,7.5550312995910645,8.868860244750977
fængsel,733,124,NOUN,857,124,0.14469078179696615,True,0.9456521272659302,8.029820442199707,7.563094615936279
grundlag,791,47,NOUN,838,47,0.05608591885441527,True,0.8245753645896912,8.796111106872559,8.149212837219238
presse,566,260,NOUN,826,260,0.31476997578692495,True,0.7511401176452637,9.162667274475098,7.483797550201416
lege,693,127,NOUN,820,127,0.1548780487804878,True,0.8303882479667664,8.624798774719238,8.040369987487793
råd,751,68,NOUN,819,68,0.08302808302808302,True,0.8507460951805115,8.980368614196777,7.59791374206543
ridder,671,126,NOUN,797,126,0.15809284818067754,True,0.9685481190681458,9.149923324584961,7.773202896118164
flyve,266,521,VERB,787,266,0.33799237611181704,True,0.8490228652954102,9.338119506835938,9.336048126220703
student,298,488,VERB,786,298,0.3791348600508906,True,0.8658719062805176,9.26904296875,8.950761795043945
tjene,88,691,VERB,779,88,0.11296534017971759,True,0.9295639991760254,7.762765884399414,8.558770179748535
længde,665,94,NOUN,759,94,0.12384716732542819,True,0.9846147894859314,9.489836692810059,8.854774475097656
øge,44,702,VERB,746,44,0.058981233243967826,True,0.9488233327865601,7.462783336639404,8.191359519958496
bede,94,620,VERB,714,94,0.13165266106442577,True,0.8456135988235474,8.766305923461914,9.627530097961426
ankomme,54,657,VERB,711,54,0.0759493670886076,True,0.9855133891105652,8.897357940673828,9.072623252868652
the,578,123,NOUN,701,123,0.1754636233951498,True,0.9741907119750977,10.47462272644043,10.923542022705078
minde,248,452,VERB,700,248,0.35428571428571426,True,0.8585970401763916,10.339910507202148,9.977376937866211
ringe,373,310,NOUN,683,310,0.4538799414348463,True,0.9222325682640076,7.614490032196045,8.294944763183594
passe,171,501,VERB,672,171,0.2544642857142857,True,0.7321612238883972,8.396985054016113,8.998512268066406
repræsentant,617,53,NOUN,670,53,0.0791044776119403,True,0.9461154937744141,9.059206008911133,8.818381309509277
drage,172,492,VERB,664,172,0.25903614457831325,True,0.7871231436729431,8.610373497009277,9.124808311462402
kryds,188,459,VERB,647,188,0.29057187017001546,True,0.9327044486999512,8.138874053955078,8.394758224487305
rute,606,38,NOUN,644,38,0.059006211180124224,True,0.9381693601608276,6.986597537994385,6.5595245361328125
ordre,608,33,NOUN,641,33,0.0514820592823713,True,0.9430773258209229,6.732629299163818,7.147914886474609
at,463,154,NOUN,617,154,0.24959481361426256,True,0.7673540115356445,9.79528522491455,10.726755142211914
kaste,36,581,VERB,617,36,0.05834683954619125,True,0.957527220249176,7.220663547515869,7.215795516967773
true,31,585,VERB,616,31,0.05032467532467533,True,0.9621738195419312,7.506784915924072,7.6173787117004395
udgangspunkt,563,51,NOUN,614,51,0.08306188925081433,True,0.9886929392814636,7.686098575592041,6.792455196380615
forsker,558,53,NOUN,611,53,0.0867430441898527,True,0.9482558965682983,8.6726713180542,8.816030502319336
studie,562,48,NOUN,610,48,0.07868852459016394,True,0.9001023173332214,9.284201622009277,7.932128429412842
slot,554,50,NOUN,604,50,0.08278145695364239,True,0.9669877886772156,7.991855621337891,7.3261260986328125
stift,532,61,NOUN,593,61,0.10286677908937605,True,0.7724266648292542,10.452363967895508,9.11149787902832
kandidat,534,54,NOUN,588,54,0.09183673469387756,True,0.948060154914856,8.060480117797852,7.428376197814941
måle,79,505,VERB,584,79,0.13527397260273974,True,0.9824326038360596,8.310766220092773,8.121881484985352
bidrage,64,516,VERB,580,64,0.1103448275862069,True,0.9882073402404785,8.4245023727417,8.648702621459961
blande,34,530,VERB,564,34,0.06028368794326241,True,0.9302040934562683,9.16736888885498,8.051217079162598
efterfølge,66,489,VERB,555,66,0.11891891891891893,True,0.8821324706077576,8.650919914245605,9.808082580566406
designe,115,437,VERB,552,115,0.20833333333333334,True,0.893945574760437,8.290765762329102,8.115219116210938
digte,431,121,NOUN,552,121,0.21920289855072464,True,0.9727627038955688,8.257292747497559,7.484163761138916
forlag,485,64,NOUN,549,64,0.11657559198542805,True,0.9381436109542847,9.099419593811035,7.632856845855713
mærke,291,237,NOUN,528,237,0.44886363636363635,True,0.9375455975532532,9.225020408630371,9.107455253601074
strand,477,48,NOUN,525,48,0.09142857142857143,True,0.7821645736694336,7.439263343811035,7.535542964935303
spise,47,474,VERB,521,47,0.09021113243761997,True,0.9747857451438904,7.03929328918457,6.625021934509277
bakke,440,76,NOUN,516,76,0.14728682170542637,True,0.9270715713500977,6.8798909187316895,7.613352298736572
hænge,46,468,VERB,514,46,0.08949416342412451,True,0.9113315939903259,10.66383171081543,9.970297813415527
producer,414,83,NOUN,497,83,0.16700201207243462,True,0.8723121881484985,7.614494800567627,9.61429500579834
besøg,451,40,NOUN,491,40,0.0814663951120163,True,0.9858339428901672,8.057168960571289,8.13239574432373
undervise,34,453,VERB,487,34,0.06981519507186858,True,0.9787740707397461,7.900480270385742,8.125752449035645
dukke,45,435,VERB,480,45,0.09375,True,0.8626831769943237,6.91961669921875,8.885108947753906
rive,41,437,VERB,478,41,0.08577405857740586,True,0.7779718637466431,8.509171485900879,8.485939979553223
trykke,63,403,VERB,466,63,0.1351931330472103,True,0.9389264583587646,8.250712394714355,8.029707908630371
forløbe,318,141,NOUN,459,141,0.30718954248366015,True,0.9601309299468994,9.088360786437988,8.929041862487793
opholde,33,419,VERB,452,33,0.07300884955752213,True,0.8585895299911499,7.175382614135742,8.364738464355469
bevis,335,115,NOUN,450,115,0.25555555555555554,True,0.9031687378883362,9.134943962097168,9.202086448669434
offer,366,79,NOUN,445,79,0.17752808988764046,True,0.9007784128189087,9.291444778442383,8.26462173461914
elske,85,360,VERB,445,85,0.19101123595505617,True,0.9436500072479248,8.195513725280762,9.017189025878906
løse,35,404,VERB,439,35,0.07972665148063782,True,0.9402520656585693,9.1614351272583,9.56931209564209
sammenligne,54,379,VERB,433,54,0.12471131639722864,True,0.7989110946655273,8.788408279418945,8.689372062683105
ære,358,71,NOUN,429,71,0.1655011655011655,True,0.9297776818275452,8.90608024597168,8.365581512451172
brigade,353,76,NOUN,429,76,0.17715617715617715,True,0.9868941307067871,6.5993170738220215,6.90022087097168
bombe,348,80,NOUN,428,80,0.18691588785046728,True,0.8676822781562805,6.833690166473389,6.6752190589904785
initiativ,395,31,NOUN,426,31,0.07276995305164319,True,0.8410036563873291,8.862008094787598,7.830220699310303
strøm,317,109,NOUN,426,109,0.25586854460093894,True,0.9021422863006592,7.593996524810791,8.140266418457031
egne,342,82,NOUN,424,82,0.19339622641509435,True,0.7752344608306885,8.036328315734863,7.753210067749023
skære,81,340,VERB,421,81,0.19239904988123516,True,0.9133446216583252,7.605249404907227,8.462163925170898
håb,382,35,NOUN,417,35,0.08393285371702638,True,0.9381459355354309,9.56958293914795,8.051709175109863
interview,356,61,NOUN,417,61,0.14628297362110312,True,0.9091659784317017,6.402853012084961,7.201451778411865
kongerige,362,41,NOUN,403,41,0.10173697270471464,True,0.9687817096710205,9.341692924499512,8.858267784118652
fremme,51,349,VERB,400,51,0.1275,True,0.9476839303970337,9.702255249023438,7.655062198638916
fare,366,34,NOUN,400,34,0.085,True,0.8946694135665894,9.24017333984375,8.906784057617188
streum,340,45,NOUN,385,45,0.11688311688311688,True,0.9843803644180298,7.52738094329834,7.58681583404541
angriber,328,57,NOUN,385,57,0.14805194805194805,True,0.8649539947509766,7.80279016494751,7.708315849304199
fylke,89,294,VERB,383,89,0.23237597911227154,True,0.9849751591682434,7.552638530731201,6.700461387634277
gribe,134,248,VERB,382,134,0.3507853403141361,True,0.9476751089096069,7.056354999542236,7.784611701965332
skulle,57,318,VERB,375,57,0.152,True,0.8153479099273682,8.28028392791748,9.521833419799805
slage,321,51,NOUN,372,51,0.13709677419354838,True,0.7212436199188232,7.706678867340088,7.415452003479004
sand,288,79,NOUN,367,79,0.21525885558583105,True,0.846718430519104,7.118889331817627,6.884146213531494
sydøst,277,85,NOUN,362,85,0.23480662983425415,True,0.8682381510734558,8.291820526123047,7.215460777282715
støde,31,331,VERB,362,31,0.0856353591160221,True,0.9088436365127563,8.101228713989258,8.718344688415527
optræden,326,33,NOUN,359,33,0.09192200557103064,True,0.9864437580108643,7.691079616546631,7.478340148925781
sæde,276,83,NOUN,359,83,0.23119777158774374,True,0.9787927865982056,9.364642143249512,9.007566452026367
arve,65,293,VERB,358,65,0.18156424581005587,True,0.8968104720115662,7.644985675811768,7.526756286621094
drøm,263,90,NOUN,353,90,0.254957507082153,True,0.9262138605117798,8.411608695983887,8.551658630371094
erhverv,243,104,NOUN,347,104,0.29971181556195964,True,0.8416281938552856,8.899985313415527,9.639577865600586
vidne,261,81,NOUN,342,81,0.23684210526315788,True,0.9696695804595947,9.170917510986328,8.698158264160156
høj,270,70,NOUN,340,70,0.20588235294117646,True,0.9494335651397705,8.975189208984375,8.768240928649902
fyre,90,249,VERB,339,90,0.26548672566371684,True,0.8138208389282227,8.47292423248291,7.109384059906006
bred,289,49,NOUN,338,49,0.14497041420118342,True,0.8725247979164124,7.9423322677612305,9.74470329284668
udløb,293,42,NOUN,335,42,0.1253731343283582,True,0.9616154432296753,8.793375968933105,7.602684497833252
fad,304,31,NOUN,335,31,0.09253731343283582,True,0.9482983350753784,8.614599227905273,7.8883280754089355
grave,150,181,VERB,331,150,0.45317220543806647,True,0.8455157279968262,6.37500524520874,7.063793182373047
kæde,287,41,NOUN,328,41,0.125,True,0.8934771418571472,8.82357120513916,7.946017265319824
nød,287,35,NOUN,322,35,0.10869565217391304,True,0.918843150138855,10.144405364990234,9.59933853149414
klippe,246,73,NOUN,319,73,0.22884012539184953,True,0.8669470548629761,7.0060906410217285,6.0830230712890625
varme,254,61,NOUN,315,61,0.19365079365079366,True,0.9549953937530518,7.354239463806152,7.16399621963501
udseende,284,31,NOUN,315,31,0.09841269841269841,True,0.9845616817474365,7.22398042678833,7.200892448425293
danse,165,148,NOUN,313,148,0.4728434504792332,True,0.9445098638534546,6.4721784591674805,6.921943664550781
pe,212,100,NOUN,312,100,0.32051282051282054,True,0.9762837886810303,9.725543022155762,8.87453556060791
takke,84,225,VERB,309,84,0.27184466019417475,True,0.8373722434043884,9.353260040283203,9.239470481872559
betjene,40,269,VERB,309,40,0.12944983818770225,True,0.8938795328140259,6.566122055053711,7.780760765075684
løfte,162,144,NOUN,306,144,0.47058823529411764,True,0.94350665807724,8.930731773376465,8.725590705871582
drikke,79,227,VERB,306,79,0.2581699346405229,True,0.9224494695663452,7.2737932205200195,8.846219062805176
hovedsæde,251,52,NOUN,303,52,0.1716171617161716,True,0.9806379675865173,9.34996223449707,7.304976940155029
stikke,46,256,VERB,302,46,0.152317880794702,True,0.8262364864349365,8.385483741760254,10.1785249710083
udspring,256,42,NOUN,298,42,0.14093959731543623,True,0.9567368030548096,8.705490112304688,8.122624397277832
boks,208,90,NOUN,298,90,0.30201342281879195,True,0.920508623123169,6.184290885925293,6.080860137939453
leje,105,190,VERB,295,105,0.3559322033898305,True,0.9215081930160522,7.539666652679443,8.303099632263184
herske,137,158,VERB,295,137,0.46440677966101696,True,0.8840787410736084,7.6873884201049805,8.8883638381958
vi,99,193,VERB,292,99,0.339041095890411,True,0.7207617163658142,10.31234073638916,10.536478996276855
forhandle,52,232,VERB,284,52,0.18309859154929578,True,0.9287866353988647,8.370760917663574,8.302144050598145
ryge,110,165,VERB,275,110,0.4,True,0.8821597099304199,8.580171585083008,10.358272552490234
smag,236,37,NOUN,273,37,0.13553113553113552,True,0.9271007776260376,6.721542835235596,7.079430103302002
styrte,32,240,VERB,272,32,0.11764705882352941,True,0.9478914737701416,6.886958122253418,7.928109169006348
byde,45,225,VERB,270,45,0.16666666666666666,True,0.714734673500061,8.908098220825195,11.05165958404541
le,189,80,NOUN,269,80,0.29739776951672864,True,0.8405750393867493,9.187663078308105,11.194442749023438
vedkommende,206,63,NOUN,269,63,0.2342007434944238,True,0.9872934222221375,8.406005859375,8.577618598937988
bytte,177,91,NOUN,268,91,0.33955223880597013,True,0.885219156742096,7.836074352264404,7.226889133453369
e,206,61,NOUN,267,61,0.22846441947565543,True,0.8847267627716064,11.92316722869873,12.371893882751465
rose,115,152,VERB,267,115,0.4307116104868914,True,0.7545846104621887,7.891164779663086,9.376537322998047
sigte,64,194,VERB,258,64,0.24806201550387597,True,0.9413632154464722,8.785371780395508,7.801717281341553
pege,43,213,VERB,256,43,0.16796875,True,0.984851598739624,7.7954864501953125,7.7385382652282715
cykle,91,162,VERB,253,91,0.35968379446640314,True,0.9681578278541565,6.800913333892822,7.23292875289917
omtrent,136,116,NOUN,252,116,0.4603174603174603,True,0.9704036712646484,8.197171211242676,9.029863357543945
anklage,103,147,VERB,250,103,0.412,True,0.9691433906555176,7.785261631011963,7.416149616241455
røre,147,102,NOUN,249,102,0.40963855421686746,True,0.9374887943267822,7.2262864112854,8.157659530639648
glæde,180,64,NOUN,244,64,0.26229508196721313,True,0.9648674726486206,7.6479315757751465,7.815918922424316
højesteret,208,30,NOUN,238,30,0.12605042016806722,True,0.8582496643066406,8.98891830444336,6.189119815826416
havne,135,103,NOUN,238,103,0.4327731092436975,True,0.8846299648284912,7.298695087432861,9.184964179992676
assistent,203,34,NOUN,237,34,0.14345991561181434,True,0.9608691930770874,8.214256286621094,7.225473880767822
smide,42,193,VERB,235,42,0.17872340425531916,True,0.8414554595947266,6.811777591705322,7.053325653076172
roe,197,37,NOUN,234,37,0.1581196581196581,True,0.7800989151000977,6.677698135375977,8.521069526672363
embede,187,44,NOUN,231,44,0.19047619047619047,True,0.9848594069480896,8.232921600341797,8.827022552490234
iværksætte,30,200,VERB,230,30,0.13043478260869565,True,0.8832871913909912,7.729432106018066,9.131382942199707
skridt,164,62,NOUN,226,62,0.2743362831858407,True,0.990860641002655,7.853081703186035,7.874990463256836
rygte,194,32,NOUN,226,32,0.1415929203539823,True,0.9546750783920288,9.22890567779541,8.441840171813965
hvile,66,154,VERB,220,66,0.3,True,0.9667168259620667,8.45130443572998,8.398412704467773
hede,161,57,NOUN,218,57,0.26146788990825687,True,0.7450345754623413,8.655858039855957,8.219193458557129
klage,113,104,NOUN,217,104,0.4792626728110599,True,0.938332736492157,6.972498416900635,7.713320255279541
gift,110,106,NOUN,216,106,0.49074074074074076,True,0.712887704372406,8.424212455749512,6.277544021606445
dv,101,114,VERB,215,101,0.4697674418604651,True,0.9938181042671204,8.107144355773926,8.37600040435791
rådgive,133,80,NOUN,213,80,0.3755868544600939,True,0.9451383352279663,6.125513553619385,7.107707500457764
pleje,70,142,VERB,212,70,0.330188679245283,True,0.923203706741333,7.004499912261963,8.004742622375488
hylde,47,157,VERB,204,47,0.23039215686274508,True,0.9193369150161743,7.217738151550293,8.53215503692627
hovedkrater,137,67,NOUN,204,67,0.3284313725490196,True,0.8615707159042358,5.805952072143555,0.3131665587425232
server,74,129,VERB,203,74,0.3645320197044335,True,0.7729442119598389,6.660761833190918,6.950036525726318
anklager,105,97,NOUN,202,97,0.4801980198019802,True,0.9613873958587646,7.859533786773682,8.282325744628906
anfører,88,114,VERB,202,88,0.43564356435643564,True,0.9338643550872803,8.189224243164062,9.607717514038086
jage,35,163,VERB,198,35,0.17676767676767677,True,0.8700994253158569,6.723424911499023,7.677860260009766
kode,148,47,NOUN,195,47,0.24102564102564103,True,0.9368000626564026,6.501715183258057,6.893040657043457
bue,162,31,NOUN,193,31,0.16062176165803108,True,0.9131047129631042,6.9538726806640625,6.561906337738037
svømme,55,137,VERB,192,55,0.2864583333333333,True,0.9190664887428284,7.917389392852783,7.580481052398682
grinde,48,143,VERB,191,48,0.2513089005235602,True,0.9896450042724609,8.197684288024902,7.805081844329834
slotte,79,105,VERB,184,79,0.42934782608695654,True,0.9502235651016235,7.871427536010742,6.197207927703857
und,146,36,NOUN,182,36,0.1978021978021978,True,0.9804443120956421,9.727988243103027,9.26634693145752
rede,122,60,NOUN,182,60,0.32967032967032966,True,0.8839612007141113,7.386970043182373,8.356643676757812
fade,103,79,NOUN,182,79,0.4340659340659341,True,0.994377851486206,6.353374004364014,7.514164447784424
idet,51,128,VERB,179,51,0.2849162011173184,True,0.9853569865226746,8.387107849121094,7.515932559967041
kommentar,148,30,NOUN,178,30,0.16853932584269662,True,0.9856047034263611,6.7605814933776855,6.096190452575684
straffe,32,145,VERB,177,32,0.1807909604519774,True,0.9379275441169739,7.149189472198486,7.531778335571289
gårde,134,37,NOUN,171,37,0.21637426900584794,True,0.9898940324783325,5.553114414215088,6.005032062530518
satse,42,127,VERB,169,42,0.2485207100591716,True,0.824230432510376,6.763343811035156,8.375099182128906
indebar,53,114,VERB,167,53,0.31736526946107785,True,0.9866710901260376,8.711122512817383,9.084074020385742
søskende,129,38,NOUN,167,38,0.2275449101796407,True,0.9825899600982666,7.131700038909912,8.012774467468262
pakke,107,57,NOUN,164,57,0.3475609756097561,True,0.9207550287246704,6.804169654846191,6.516465663909912
kår,93,69,NOUN,162,69,0.42592592592592593,True,0.7756162881851196,8.106728553771973,7.090534210205078
klæde,42,119,VERB,161,42,0.2608695652173913,True,0.8816696405410767,6.963143825531006,7.10060977935791
overordne,62,96,VERB,158,62,0.3924050632911392,True,0.8636540174484253,8.993149757385254,8.188287734985352
bande,122,34,NOUN,156,34,0.21794871794871795,True,0.9611894488334656,7.735799789428711,6.960626602172852
skilt,63,92,VERB,155,63,0.4064516129032258,True,0.9305118322372437,7.2055487632751465,7.971160411834717
ny,93,62,NOUN,155,62,0.4,True,0.7020632028579712,8.753759384155273,6.616110324859619
