lemma,noun_count,verb_count,majority_tag,total_count,minority_count,minority_ratio,is_flexible,nv_cosine_similarity,n_variation,v_variation
boriti,47,829,VERB,876,47,0.05365296803652968,True,0.9761093854904175,7.173301696777344,7.985552787780762
gorivo,615,230,NOUN,845,230,0.27218934911242604,True,0.9827408790588379,6.497682094573975,5.671665191650391
posjet,365,476,VERB,841,365,0.4340071343638526,True,0.9022568464279175,7.565473556518555,7.915801048278809
zatvor,776,62,NOUN,838,62,0.07398568019093078,True,0.8151959180831909,6.8255391120910645,7.322802543640137
odgovor,508,321,NOUN,829,321,0.38721351025331724,True,0.9219496250152588,9.307151794433594,8.439948081970215
utvrda,715,72,NOUN,787,72,0.09148665819567979,True,0.9927008152008057,7.437068462371826,7.053399562835693
oblast,732,46,NOUN,778,46,0.05912596401028278,True,0.9644558429718018,8.168044090270996,7.881343841552734
podjela,675,94,NOUN,769,94,0.1222366710013004,True,0.891606330871582,9.134140014648438,9.00901985168457
graditi,70,690,VERB,760,70,0.09210526315789473,True,0.875947117805481,8.615028381347656,8.375648498535156
potvrditi,153,587,VERB,740,153,0.20675675675675675,True,0.9414068460464478,8.637372970581055,8.467514038085938
pozivati,448,280,NOUN,728,280,0.38461538461538464,True,0.9137343764305115,8.857088088989258,9.042819023132324
udar,654,70,NOUN,724,70,0.09668508287292818,True,0.7042940855026245,9.404988288879395,7.19411039352417
pomagati,56,659,VERB,715,56,0.07832167832167833,True,0.9595980048179626,8.094095230102539,8.8489408493042
palača,651,57,NOUN,708,57,0.08050847457627118,True,0.9911277890205383,6.912796974182129,7.574326992034912
ponuda,350,355,VERB,705,350,0.49645390070921985,True,0.9305235147476196,7.985583305358887,8.6809663772583
otvoriti,81,598,VERB,679,81,0.11929307805596466,True,0.8563317060470581,6.911133766174316,8.523772239685059
predati,96,576,VERB,672,96,0.14285714285714285,True,0.9388413429260254,7.032851219177246,7.6138691902160645
uništiti,34,601,VERB,635,34,0.05354330708661417,True,0.965941309928894,7.574014663696289,8.06690502166748
obnova,596,35,NOUN,631,35,0.0554675118858954,True,0.9651881456375122,7.850279808044434,6.984938621520996
os,576,33,NOUN,609,33,0.054187192118226604,True,0.9667163491249084,7.338575839996338,5.607990741729736
čast,574,35,NOUN,609,35,0.05747126436781609,True,0.5483341217041016,9.384607315063477,7.427309989929199
četvrt,556,47,NOUN,603,47,0.0779436152570481,True,0.936651349067688,9.291504859924316,8.62185287475586
širina,551,46,NOUN,597,46,0.07705192629815745,True,0.9442968368530273,8.289838790893555,7.426942825317383
katedra,410,180,NOUN,590,180,0.3050847457627119,True,0.7718632221221924,10.104472160339355,2.9377951622009277
ležati,30,559,VERB,589,30,0.050933786078098474,True,0.9636355042457581,10.615975379943848,9.965845108032227
doprinos,460,127,NOUN,587,127,0.21635434412265758,True,0.9432739019393921,8.431026458740234,8.570602416992188
raspad,534,42,NOUN,576,42,0.07291666666666667,True,0.9186426401138306,8.49683666229248,7.172887802124023
papir,531,38,NOUN,569,38,0.06678383128295255,True,0.963952362537384,6.363046169281006,4.899337291717529
kupiti,56,506,VERB,562,56,0.099644128113879,True,0.7103951573371887,8.361494064331055,7.254279136657715
krilo,449,94,NOUN,543,94,0.1731123388581952,True,0.9804151058197021,7.606405258178711,7.531353950500488
uspostava,289,249,NOUN,538,249,0.4628252788104089,True,0.9592927098274231,9.075065612792969,8.301926612854004
poznat,221,316,VERB,537,221,0.41154562383612664,True,0.8625791072845459,10.614336013793945,9.69791316986084
stup,434,100,NOUN,534,100,0.18726591760299627,True,0.880116879940033,7.672961235046387,8.529061317443848
izabrati,53,480,VERB,533,53,0.09943714821763602,True,0.6775244474411011,9.416621208190918,8.084392547607422
trag,494,33,NOUN,527,33,0.06261859582542695,True,0.9544035196304321,7.069216251373291,6.234170436859131
zima,486,39,NOUN,525,39,0.07428571428571429,True,0.9716891646385193,7.649789333343506,8.547805786132812
raketa,484,36,NOUN,520,36,0.06923076923076923,True,0.9787864089012146,6.373602867126465,5.642246246337891
fra,435,85,NOUN,520,85,0.16346153846153846,True,0.9662190079689026,8.134705543518066,7.5200910568237305
brana,313,201,NOUN,514,201,0.39105058365758755,True,0.6523524522781372,6.381079196929932,8.028244972229004
utvrditi,50,462,VERB,512,50,0.09765625,True,0.8499950766563416,7.152206897735596,9.55649471282959
la,412,97,NOUN,509,97,0.1905697445972495,True,0.9711562395095825,11.553685188293457,10.871882438659668
račun,318,188,NOUN,506,188,0.3715415019762846,True,0.9432905912399292,8.169312477111816,8.533342361450195
molekula,452,51,NOUN,503,51,0.10139165009940358,True,0.9794813394546509,7.0893707275390625,7.116541385650635
orbit,463,31,NOUN,494,31,0.06275303643724696,True,0.8462082147598267,7.157084941864014,7.079192638397217
nadati,327,155,NOUN,482,155,0.3215767634854772,True,0.7196515798568726,8.963418006896973,9.35619831085205
zamisao,432,47,NOUN,479,47,0.09812108559498957,True,0.8005123138427734,9.148576736450195,8.519566535949707
katedrala,340,126,NOUN,466,126,0.2703862660944206,True,0.9789009094238281,7.96709680557251,8.993128776550293
svjetlo,416,47,NOUN,463,47,0.10151187904967603,True,0.9850068092346191,7.117899417877197,6.79706335067749
primati,39,405,VERB,444,39,0.08783783783783784,True,0.9044771790504456,9.560407638549805,7.609579563140869
promjera,409,34,NOUN,443,34,0.07674943566591422,True,0.9639849066734314,7.414262294769287,7.190241813659668
bijel,284,151,NOUN,435,151,0.3471264367816092,True,0.9935030937194824,7.959808826446533,8.527932167053223
predaja,397,37,NOUN,434,37,0.08525345622119816,True,0.8589257001876831,7.989683628082275,9.572921752929688
zarada,150,284,VERB,434,150,0.3456221198156682,True,0.5110212564468384,8.117782592773438,8.110213279724121
predstaviti,111,318,VERB,429,111,0.25874125874125875,True,0.8487615585327148,6.641229629516602,8.131083488464355
svjedočiti,63,365,VERB,428,63,0.14719626168224298,True,0.9845445156097412,8.494283676147461,8.727834701538086
prekid,343,69,NOUN,412,69,0.16747572815533981,True,0.9538127183914185,7.736318588256836,7.313523292541504
birati,37,372,VERB,409,37,0.09046454767726161,True,0.9783452749252319,6.856647968292236,7.079553604125977
signal,372,32,NOUN,404,32,0.07920792079207921,True,0.9815043210983276,5.858104228973389,5.470064163208008
propasti,180,223,VERB,403,180,0.4466501240694789,True,0.9010315537452698,7.981642246246338,7.1707539558410645
spomenuti,65,322,VERB,387,65,0.16795865633074936,True,0.9396271109580994,9.152661323547363,9.047799110412598
zapovijedati,34,345,VERB,379,34,0.08970976253298153,True,0.9284529685974121,6.597577095031738,8.646172523498535
oprati,331,39,NOUN,370,39,0.10540540540540541,True,0.8701318502426147,9.142744064331055,8.705824851989746
jaje,328,33,NOUN,361,33,0.09141274238227147,True,0.9810818433761597,8.201929092407227,7.3174285888671875
kula,321,30,NOUN,351,30,0.08547008547008547,True,0.9730380177497864,6.437560081481934,6.325488090515137
plaća,170,179,VERB,349,170,0.4871060171919771,True,0.8912661671638489,6.614642143249512,6.338625431060791
proizvesti,30,314,VERB,344,30,0.0872093023255814,True,0.9789926409721375,8.454267501831055,8.080440521240234
